Time;Day;Hour;Rownum;L1547777_x;L1022212_x;L1100545_x;L1132034_x;L1132035_x;L1143298_x;L1384705_x;L264453_x;L264454_x;L100353;L100354;L1022209;L1022212;L1089541;L1100545;L1132034;L1132035;L1132037;L1132038;L1143298;L1322753;L1384705;L1391361;L1456129;L1547777;L1598466;L1618689;L1618690;L264453;L264454;L280833;L311809;L313089;L313090;L313857;L314626;L317441;L420353;L442882;L529922;L67074;L74497;L74498;L74499;L75267;L75522;L82947;L82948;L88321;L88322;L92673
1495220400;6;19;425;26;20;20;20;20;10;10;20;20;21,18;8,42;1,9;0,07;0,8;21,74;3,45;1,23;11,14;7,19;3,68;15,04;10,63;25,36;46,1;6,62;1,54;15,95;11,81;0,01;0,37;17,6;30,79;10,13;18,99;26,14;39,72;40,3;46,83;8,73;44,31;9,5;6,32;20,15;7,05;28,12;49,31;1,69;1,68;84,93;96,48;46,58
1495224000;6;20;426;26;20;20;20;20;10;10;20;20;23,69;11,1;1,35;0,05;0,42;16,39;4,94;0,73;11,74;9,09;4,97;13,52;10,72;24,07;45,94;6;1,28;17,21;13,42;0,01;0,3;17,68;33,02;11,56;18,76;30,85;37,66;44,61;47,31;11,13;45,17;8,65;5,61;21,23;7,4;27,63;44,5;1,26;1,64;90,52;106,06;51,29
1495227600;6;21;427;26;20;20;20;20;10;10;20;20;24,91;13,64;1,35;0,09;0,18;21,29;3,46;1,1;10,69;10,67;5,17;17,91;11,64;27,74;51,8;5,78;1,68;14,75;17,29;0,02;0,23;18,7;33,88;9,86;21,77;31,06;38,59;47,92;50,33;12,25;52,56;7,9;5,79;20,72;7;28,39;47,51;1,52;1,39;76,26;111,33;57,55
1495231200;6;22;428;26;20;20;20;20;10;10;20;20;25,16;16,52;1,21;0,03;0,21;18,95;3,85;0,55;12,38;10,1;3,38;18,65;12,31;29,11;56,09;5,18;3,14;15,33;15,76;0,01;0,23;20,1;36,82;10,57;26,79;42,94;41,01;50,88;47,27;13,86;49,97;6,77;5,99;13,03;5,83;26,48;56,42;1,57;1,03;78;129,86;64,51
1495234800;6;23;429;26;20;20;20;20;10;10;20;20;21,98;13,92;0,55;0,03;0,13;17,22;4,6;1,11;10,49;8,3;2,7;16,39;9,83;30,92;52,99;4,78;2,87;16,09;16,06;0;0,1;16,31;32,83;7,63;24,86;40,59;36,02;47,7;43,85;13,71;46,37;5,19;5,31;13,6;5,19;28,01;58;0,65;0,43;69,45;145,38;56,4
1495238400;7;0;430;26;20;20;20;20;10;10;20;20;20,54;11,12;0,02;0;0,15;13,05;2,85;1,8;10,14;7,23;3,89;12,58;7,88;25,51;42,15;6,54;2,78;10,54;16,16;0;0;13,8;27,67;7,09;19,95;33,34;33,22;35,5;39,73;10,88;41,71;2,95;5,26;13,48;4,45;21,73;58,6;0,64;0;62,28;135,82;40,54
1495242000;7;1;431;26;20;20;20;20;10;10;20;20;15,48;9,15;0,03;0;0,22;8,55;2,05;1,38;7,83;4,85;2,89;10,38;4,78;17,89;37,2;4,91;2,24;9,91;11,81;0;0;8,85;23,01;6,32;17,59;27,97;26,21;31,89;31,2;6,72;31,6;1,96;3,83;12,76;2,28;14,92;47,12;0,22;0;47,78;123,42;31
1495245600;7;2;432;26;20;20;20;20;10;10;20;20;12,42;7,77;0,01;0;0,1;6,94;1,24;1,22;5,45;3,67;1,14;8,19;2,54;14,12;26,75;2,62;1,74;7,49;10,4;0;0;8,19;17,31;5,93;16,4;32,55;20,34;27,67;25,86;6,74;27,91;1,46;3,91;9,21;2,12;10,65;30,72;0,08;0;45,89;98,88;18,63
1495249200;7;3;433;26;20;20;20;20;10;10;20;20;12,98;6,78;0,01;0;0,12;5,67;1,6;0,92;2,25;2,81;0,9;7,41;2,67;10,44;21,58;1,86;0,73;6,11;9,51;0;0;6,72;16,29;5,71;14,87;26,58;15,06;23,99;23,37;6,73;28,44;1,77;3,47;6,72;2,33;8,72;21,45;0,08;0;36,01;78,64;16,67
1495252800;7;4;434;26;20;20;20;20;10;10;20;20;11,13;7,67;0,01;0;0,09;5,38;1,07;0,51;2,71;2,39;1,22;6,19;3,43;9,46;22,68;1,98;0,71;5,48;9;0;0;5,49;16,13;4,24;14,2;13,36;13,07;24,05;21,6;6,67;25,97;1,33;3,25;7,01;2,43;7,8;18,07;0,08;0;34,23;55,5;15,55
1495256400;7;5;435;26;20;20;20;20;10;10;20;20;12,21;9,33;0,16;0;0,1;5,07;0,55;0,72;2,65;3,1;1,71;5,53;2,52;8,85;21,3;2,65;0,29;5,46;7,6;0;0,02;4,91;13,87;4,14;13,1;8,66;12,82;21,43;19,08;6,51;23,83;1,07;3,31;6,81;2,34;7,14;19,29;0;0;27,84;43,71;16,31
1495260000;7;6;436;26;20;20;20;20;10;10;20;20;13,88;10,38;0,55;0;0,12;5,38;0,94;1,58;3,63;3,11;1,25;6,05;2,31;9,11;21;3,3;0,46;7,24;11,79;0;0,07;5,21;15,33;4,58;13,48;10,97;13,58;23,99;21,57;5,48;26,68;3,02;3,68;6,77;2,89;8,07;21,39;0;0;29,65;45,64;16,92
1495263600;7;7;437;26;20;20;20;20;10;10;20;20;13,94;10,94;0,58;0,01;0,02;6,84;1,73;1,31;5,03;3,44;1,97;8,22;3,42;12,46;22,99;3,92;0,48;9,69;11,84;0;0,24;7,43;19,01;6,05;15,11;14,47;15,45;28,75;25,76;6,19;29,91;3,29;3,46;7,63;2,58;8,14;25,9;0,02;0;34,86;50,54;19,84
1495267200;7;8;438;26;20;20;20;20;10;10;20;20;16,5;12,42;1,09;0,01;0,01;9,39;2,69;1,63;5,9;4,59;3,04;10,82;5,43;17,07;33,61;4,65;0,72;11,59;12,12;0;0,21;10,76;25,81;7,09;17,05;20,59;21,72;34,25;33,86;8,55;36,91;6,52;4,4;11,41;3,34;12,88;33,96;0,1;0,03;46,96;63,64;28,35
1495270800;7;9;439;26;20;20;20;20;10;10;20;20;18,72;13,65;1,36;0,01;0,12;12,4;4,54;1,96;7;6,07;3,35;14,31;7,31;20,21;41,4;5,84;0,69;15,44;11,59;0;0,3;17,26;28,62;8,46;21,63;26,08;30,4;37,7;43,12;9,47;45,02;7,28;5,12;16,7;3,42;16,04;37,06;0,22;0,52;58,22;78,68;36,73
1495274400;7;10;440;26;20;20;20;20;10;10;20;20;21,04;15,15;1,34;0,03;0,1;14,48;2,68;3,15;8,89;7,18;3,58;15,46;9,23;26,68;48,58;6,81;1,05;18,87;12,75;0;0,37;17,57;33,9;11,11;22,53;29,91;33,77;42,48;44,32;10,59;44,84;7,75;7,44;17,79;3,24;18,2;37,7;0,39;3,15;68,35;86,8;45,14
1495278000;7;11;441;26;20;20;20;20;10;10;20;20;22,92;12,8;1,67;0,02;0,13;15,2;3,01;2,59;11,23;7,66;3,63;13,89;8,52;29,29;54,09;7,58;1,65;21,46;12,92;0;0,34;20,24;32,47;11,88;25,48;29,26;36,16;40,57;42,26;8,9;46,97;10,37;6,52;19,61;3,5;16,73;41,16;0,88;3,66;72,3;90,97;53,69
1495281600;7;12;442;26;20;20;20;20;10;10;20;20;19,53;13,38;1,73;0,03;0,03;14,73;2,37;1,87;10,72;6,71;3,09;13,81;8,8;26,58;49,5;7,72;2,79;17,39;13,91;0,01;0,39;24,52;30,07;11,09;23,52;29,98;36,4;41,07;40,24;6,97;45,96;9,36;7,89;20,23;6,26;21,87;43,73;3,51;2,9;82,47;88,53;61,85
1495285200;7;13;443;26;20;20;20;20;10;10;20;20;23,54;11,8;1,97;0,05;0,12;15,31;2,08;0,98;9,59;6,62;2,64;13,36;9,51;19,48;44,17;5,46;2,23;18,29;11,1;0;0,47;21,55;27,97;10,89;20,37;30,54;29,39;37,63;38,91;7,79;39,69;10,39;7,71;20,85;6,05;22,04;39,36;3,5;2,83;80,38;81,96;68,87
1495288800;7;14;444;26;20;20;20;20;10;10;20;20;19,11;11,55;2,17;0,06;0,16;14,82;2,34;1,32;10,01;6,61;2,55;13,9;7,48;18,41;36,46;3,72;1,53;20,5;8,73;0;0,44;19,24;23,34;9,02;20,36;29,39;27,43;34,8;41,17;6,9;36,7;10,87;6,68;17,82;6,8;22,9;38,76;2,47;2,46;81,54;77,9;73,91
1495292400;7;15;445;26;20;20;20;20;10;10;20;20;14,82;9,59;2,06;0,07;0,21;16,6;2,51;1,09;10,79;6,21;3,06;14,11;8,6;17,96;34,78;5,55;1,12;22,27;11,16;0,02;0,51;21,22;26,71;8,47;19,96;31,18;27,92;38,29;39,14;6,41;37,06;10,5;6,31;15,08;4,33;21,84;38,91;2,26;2,54;79,83;86,45;70,49
1495296000;7;16;446;26;20;20;20;20;10;10;20;20;14,61;7,97;2,27;0,05;0,23;19,82;1,93;0,84;11,36;7,05;2,19;11,97;8,37;20,03;38,37;5,6;0,55;20,31;12,69;0,02;0,53;20,96;25,92;8,6;20,37;30,05;32,04;36,04;38,45;7,74;34,77;10,19;5,85;16,41;5,51;22,39;38,79;1,65;2,34;82,98;82,99;61,38
1495299600;7;17;447;26;20;20;20;20;10;10;20;20;16,25;6,87;2,02;0,06;0,12;19,02;2,17;0,92;13,46;7,57;2,22;11,98;9,45;21,71;40,51;4,25;0,99;21,1;12;0,02;0,38;23,13;25,48;9,55;23,6;33,42;30,58;36,28;40,27;7,47;34,21;9,57;5,27;17,71;3,98;23,24;35,82;1,04;2,48;82,03;84,25;60,74
1495303200;7;18;448;26;20;20;20;20;10;10;20;20;14,96;9,17;2,44;0,04;0,14;19,59;2,19;0,73;12,94;7,93;2,02;13,73;9,94;26,19;47,65;6,48;1,31;22,01;15,88;0;0,54;21,8;28,04;8,76;23,08;32,43;34,47;35,45;42,4;9,78;36,15;10,43;4,69;17,86;2,94;21,03;39,35;0,7;2,62;79,99;83,21;56,45
1495306800;7;19;449;26;20;20;20;20;10;10;20;20;17,83;11,35;1,8;0,05;0,11;21,45;2,71;0,55;14,31;8,61;2,25;14,18;10,65;27,58;46,08;7,29;1,36;20,17;14,85;0,01;0,46;22,96;26,48;7,4;25,04;33,32;32,56;38,03;43,15;7,57;34,41;10,32;4,31;19,57;3,21;23,68;39,43;0,49;0,16;75,7;88,35;56,53
1495310400;7;20;450;26;20;20;20;20;10;10;20;20;24,08;11,54;1,35;0,04;0,05;24,72;3,84;0,85;16,21;8,09;2,46;17,33;12,75;31,1;49,83;8,16;2,55;21,67;14,51;0,02;0,24;23,44;30,94;8,29;24,68;40,04;32,92;40,9;40,33;8,5;45,86;7,21;4,2;18,19;3,33;23,76;47,43;0,22;0,38;70,97;106,89;60,06
1495314000;7;21;451;26;20;20;20;20;10;10;20;20;28,05;13,66;0,89;0,03;0,19;26,9;4,15;1,34;16,62;9,1;3,66;16,26;9,95;29,88;55,69;9,39;3,73;18,69;16,2;0;0,23;23,53;32,87;7,09;29,98;39,75;36,92;42,57;39,16;9,25;49,04;6,19;4,68;14,07;2,82;20,2;50,87;0,5;0,4;67,31;107,86;57,22
1495317600;7;22;452;26;20;20;20;20;10;10;20;20;27,1;14,99;1,03;0,03;0,07;26,93;4,09;1,41;14,01;9,6;2,03;16,55;11,27;27,59;56,43;9,86;2,99;20,51;17,8;0;0,18;21,87;31,86;9,09;29,95;36,67;34,13;43,53;44,54;9,33;48,65;6,39;4,1;15,88;2,9;23,83;53,38;0,32;0,38;75,84;124,9;58,82
1495321200;7;23;453;26;20;20;20;20;10;10;20;20;18,95;13,51;0,62;0,01;0,2;21,87;3,73;1,48;13,98;7;3,03;13,79;11,81;28,39;53,5;4,87;3,48;17,01;20,24;0;0,11;21,4;30,11;9,95;29,93;27,26;34,12;50,33;39,74;9,39;43,55;5,15;3,96;13,96;4,19;22,04;54,99;0,23;0;81,4;141,97;55,15
1495324800;1;0;454;26;20;20;20;20;10;10;20;20;17,84;9,1;0,01;0;0,15;19,13;3,8;0,66;9,98;7,2;2,01;9,76;8,05;22,77;48,35;3,79;3,16;13,64;17,36;0;0;16,5;23,66;9,62;25,06;28,82;24,2;41,69;32,34;8,32;37,26;3,19;3,06;12,25;3,94;20,66;50,71;0,25;0;69,61;156,72;45,57
1495328400;1;1;455;26;20;20;20;20;10;10;20;20;11,85;6,88;0,02;0;0,13;16,21;3,23;0,45;6,98;4,83;2,29;7,98;5,25;18,18;34,86;2,99;1,4;9,4;11,93;0;0;9,85;21,6;6,61;18,65;30,01;17,54;33,62;26,15;6,59;34,62;2,37;3,48;9,62;3,51;16,03;37,68;0,04;0;59,25;144,76;30,28
1495332000;1;2;456;26;20;20;20;20;10;10;20;20;10,65;5,92;0,02;0;0,13;11,36;2,24;0,62;4,69;5,15;1,45;8,92;4,71;12,37;29,59;2,26;0,75;6,81;8,52;0;0;6,89;19,74;5,37;17,35;33;14,55;24,68;24,86;5,92;26,86;1,8;3,23;8,09;3,31;8,93;24,52;0,04;0;51,57;117,22;24,4
1495335600;1;3;457;26;20;20;20;20;10;10;20;20;11,7;5,12;0,01;0;0,17;8,39;1,94;0,55;3,11;4,02;1,33;8,21;4,47;8,58;24,64;1,91;0,7;5,83;9;0;0;7,72;19,33;4,45;16,97;25,14;14,61;23,94;22,8;6,07;28,07;1,68;3,41;8,11;3,48;8,88;18,22;0,11;0;43,22;80,96;18,34
1495339200;1;4;458;26;20;20;20;20;10;10;20;20;12,25;5,01;0,02;0;0,06;7,33;2,44;0,5;2,29;2,84;1,34;7,3;4,57;9,54;23,23;1,75;0,55;4,82;8,16;0;0;7,07;18,53;3,39;16,41;14,18;14,97;21,19;22,4;5,93;25,87;1,66;2,79;8,41;3,36;9,77;15,71;0,09;0;39,04;51,45;19,3
1495342800;1;5;459;26;20;20;20;20;10;10;20;20;12,12;6,34;0,01;0;0,04;6,55;1,73;0,75;1,87;2,49;1,67;6,62;3,57;8,33;25,8;2,02;0,68;3,8;8,51;0;0;6,52;16,78;3,86;17,31;11,47;15,1;20,41;18,57;6,09;22,95;0,99;2,89;8,37;2,89;7,77;16,63;0,06;0;29,06;42,41;17,27
1495346400;1;6;460;26;20;20;20;20;10;10;20;20;12,03;6,24;0,23;0;0,13;6,17;2,2;0,3;3;2,82;1,07;7,34;2,09;7,34;25,17;1,64;1,17;5,19;10,24;0;0,01;5,28;16,66;5,32;16,28;12,55;15,13;20,83;18,67;5,68;21,57;1,12;2,99;9,68;2,91;5,23;15,56;0;0;28,46;40,01;16,19
1495350000;1;7;461;26;20;20;20;20;10;10;20;20;13,62;6,59;0,32;0,01;0,09;8,11;2,1;0,4;4,02;4,19;1,06;8,09;2,85;8,73;25,01;2,99;1,12;6,8;10,92;0;0,06;5,4;17,94;6,26;14,76;11,33;17,52;21,34;21,48;6,7;22,66;1,68;2,82;12,03;3,04;7,15;17,25;0,02;0;29,63;40,75;17,64
1495353600;1;8;462;26;20;20;20;20;10;10;20;20;17,16;8,9;0,56;0;0,19;10,37;2,12;0,63;5,58;4,98;0,74;10,58;4,54;15,19;31,29;5,09;0,83;10,08;11,19;0;0,1;10,05;20,63;6,07;18,22;15,96;19,98;29,62;27,35;6,39;27,25;2,27;3,19;13,67;2,66;10,2;23,05;0,03;0;35,62;50,09;22,14
1495357200;1;9;463;26;20;20;20;20;10;10;20;20;21,12;9,91;0,77;0;0,24;14,24;3,27;1,24;8,07;7,08;1,37;13,66;6,46;19,45;43,42;5,59;0,48;13,57;13,49;0;0,13;13,39;27,47;8,17;21,06;23,95;26,9;42,14;35,65;7,73;35,21;3,56;3,32;13,77;2,45;11,62;27,73;0,13;0;46,62;70,77;30,15
1495360800;1;10;464;26;20;20;20;20;10;10;20;20;25,95;12,51;1,05;0,03;0,24;16,02;3,21;1,1;9,39;8,11;2;15,3;9,89;24,08;46,55;5,31;1,68;19,73;17,22;0,01;0,23;15,53;33,47;10,49;23,63;29,8;31,39;47,29;43,76;8,2;38,86;5,03;3,7;17,13;3,4;13,67;34,02;0,11;0;55,12;89,09;39,18
1495364400;1;11;465;26;20;20;20;20;10;10;20;20;23,4;11,85;1,44;0,01;0,53;14,48;3,97;0,98;10,41;7,91;4,36;15,86;14,14;24,68;48,33;5,94;2,76;21,23;16,88;0;0,3;16,3;30,92;9,82;27,45;30,8;34,16;46,38;48,57;10,77;42,08;7,58;3,95;17,41;4;18,28;36,22;0,17;0;68,4;93,89;44,41
1495368000;1;12;466;26;20;20;20;20;10;10;20;20;21,57;9,82;1,53;0,02;0,3;15,05;2,57;1,63;8,55;7,59;3,5;15,03;16,49;28,84;44,22;6,91;2,72;22,08;14,71;0;0,29;15,94;33,29;7,83;24,45;32,51;37,19;49,03;45,04;7,84;42,99;9,02;4,46;18,87;3,58;20,52;34,89;0,8;0,05;77,61;98,51;47,26
1495371600;1;13;467;26;20;20;20;20;10;10;20;20;18,98;8,4;1,6;0,03;0,26;17,02;4,08;1,07;10,63;7,49;3;12,35;12,93;28,25;43,62;5,46;3,58;19,03;11,55;0,01;0,3;16,07;28,88;10,57;20,3;28,86;37,47;47,79;42,78;8,2;37,62;9,4;4,67;18,28;4,23;20,31;36,73;0,76;0,11;71,78;98,07;43,52
1495375200;1;14;468;26;20;20;20;20;10;10;20;20;16,59;7,62;1,53;0,02;0,32;16,82;4,39;1,1;11,71;6,14;2,05;14,35;11,57;24,67;39,96;5,02;3,85;18,86;12,17;0;0,26;16,21;29,18;12,39;19,71;28,45;35,02;40,91;44,14;6,53;38,82;10,3;4,05;18,01;6,51;22,16;35,14;1,06;0;73,45;87,39;45,03
1495378800;1;15;469;26;20;20;20;20;10;10;20;20;13,76;7,41;2,18;0,05;0,08;18,2;4,2;0,51;10,49;6,57;2,72;12,79;13,88;26,09;37,78;5,14;3,19;18,79;14,89;0,01;0,37;16,59;33,02;10,44;22,46;30,92;35,48;42,63;48,74;8,48;35,09;11,27;4,42;17,03;6,9;23,17;36,13;1,44;0,04;70,28;86,76;44,8
1495382400;1;16;470;26;20;20;20;20;10;10;20;20;14,42;8,87;2,26;0,04;0,13;18,41;2,55;1,16;12,23;7,83;2,12;13;12,35;31,31;45,25;4,62;4,64;19,67;16,55;0,01;0,51;20,15;32,91;12,61;19,23;32,51;33,78;44,94;49,67;9,63;36,58;10,35;4,94;18,34;5,42;20,38;39,63;1,56;0,02;77,95;88,9;40,01
1495386000;1;17;471;26;20;20;20;20;10;10;20;20;17,63;9,4;1,98;0,04;0,17;21,07;2,66;1,64;11,48;6,99;3,24;15,08;12,36;31,54;51,78;6,93;2,93;21,26;19,98;0,01;0,39;19,59;29,01;12,19;23,75;33,14;33,85;43,79;50,98;12,23;40,84;10,99;4,08;17,85;4,24;22,9;41,98;0,52;0,01;86,27;98,39;40,72
1495389600;1;18;472;26;20;20;20;20;10;10;20;20;18,64;13,42;1,79;0,03;0,09;21,57;4,55;2,5;10,78;8,8;2,79;18,93;12,42;32,34;60,76;6,17;2,39;22,82;18,84;0,01;0,38;19,85;34,06;12,61;27,58;31,45;39,4;56,04;51,11;11,77;48,58;11,63;3,58;20,06;5,84;24;46,31;0,73;0,01;81,3;99,43;46,53
1495393200;1;19;473;26;20;20;20;20;10;10;20;20;25,1;13,88;1,66;0,05;0,04;22,59;3,53;1,59;11,59;8,96;3,12;19,62;12,78;32,81;55,94;6,61;4,34;19,89;21,05;0;0,2;21,02;35,15;13,69;29,02;39,85;36,84;52,47;50,67;13,3;45,71;11,41;4,41;22,09;4,09;23,47;43,33;1,01;0;87,78;104,88;49
1495396800;1;20;474;26;20;20;20;20;10;10;20;20;27,82;13,85;1,09;0,02;0,03;24,95;3,02;0,9;12,36;7,52;3,68;21,09;12,05;35,6;51,1;6,17;3,63;17,95;24,77;0;0,14;20,89;34;12,96;29,56;38,56;39,26;54,56;46,89;14,44;51,1;9,7;3,71;24,43;4,46;20,89;44,76;0,47;0;87,14;109,22;54,36
1495400400;1;21;475;26;20;20;20;20;10;10;20;20;28,4;14,71;1,31;0,02;0,03;25,68;2,89;1,19;14,56;8,09;5,98;24,15;13,16;33,4;62,95;8,84;4,65;20,84;25,5;0;0,14;19,47;40,27;13,2;32,5;38,44;44,89;57,51;54,12;13,88;53,23;8,97;3,25;22,44;4,66;22,55;51,75;0,27;0;86,34;114,14;56,56
1495404000;1;22;476;26;20;20;20;20;10;10;20;20;32,95;17,93;1,5;0,02;0,12;22,59;6,13;2,25;11,33;7,47;5,67;20,85;14,37;33,29;66,19;6,64;5,26;19,91;28,91;0;0,07;17,3;42,43;13,91;28,98;35,77;38,99;64,3;56,74;13,16;49,83;7,64;3,29;21,8;4,79;22,52;59,2;0,48;0,13;85,14;124,57;58,43
1495407600;1;23;477;26;20;20;20;20;10;10;20;20;31,43;18,77;1,07;0,02;0,17;15,16;4,16;1,4;10,39;7,57;3,9;16,73;15,41;29,5;58,29;5,87;5,01;16,65;26,53;0;0,05;19,1;41,39;11,49;31,08;28,02;39,85;63,01;46,38;13,21;47,79;5,54;3,72;19,6;3,86;18,97;55,95;0,23;0;72,63;112,14;43,09
1495411200;2;0;478;26;20;20;20;20;10;10;20;20;22,05;13,25;0,48;0;0,14;8,74;2,74;1,07;6,04;4,41;4,18;12,13;12;19,55;48,39;4,74;2,11;12,85;17,88;0;0;16,11;34,03;7,22;27,08;22,71;28,06;50,26;43,54;9,33;40,34;3,6;2,79;12,06;1,98;11,91;48,44;0,08;0;56,37;84,84;32,98
1495414800;2;1;479;26;20;20;20;20;10;10;20;20;16,83;10,98;0,38;0;0,1;7,77;2,47;1,03;3,77;3,87;2,56;10,48;7,12;15,22;35,82;3,16;1,66;7,46;13,11;0;0;9,8;24,45;5,64;20,04;18,41;19,47;37,4;33,71;6,66;28,92;2,34;2,7;7,94;1,5;10,27;34,44;0,07;0;40,51;61,85;26,38
1495418400;2;2;480;26;20;20;20;20;10;10;20;20;12,22;7,45;0,37;0;0,12;7,9;1,55;1,21;4,33;3,58;1,57;8,86;5,45;12,72;28,22;2,42;1,94;5,94;9,98;0;0;7,08;20,29;5,32;16,71;15,18;15,98;30,19;24,43;5,66;26,89;1,88;2,61;6,05;1,53;9,34;22,09;0,02;0;31,98;48,98;21,53
1495422000;2;3;481;26;20;20;20;20;10;10;20;20;8,39;5,76;0,18;0;0,13;6,89;1,51;1,16;3,11;2,52;0,85;7,03;3,83;9,79;22,92;1,94;1,27;5;8,07;0;0;6,83;17,49;5,98;15,17;13,59;13,28;27,31;21,63;5,83;25,09;1,89;2,35;6,31;1,39;7,02;17,49;0,04;0;28,38;38,78;16,78
1495425600;2;4;482;26;20;20;20;20;10;10;20;20;8,53;5,59;0,42;0;0,04;5,17;0,77;1,82;2,21;2,22;0,71;6,8;3,17;10,44;19,51;2,34;1,37;5,61;7,55;0;0;5,67;15,95;5,79;14,07;11,81;12,98;28,57;20,05;5,51;24,36;1,54;2,37;7,54;2,12;6,1;17,31;0,03;0;26,67;37,91;18,29
1495429200;2;5;483;26;20;20;20;20;10;10;20;20;9,15;5,34;0,69;0;0,04;5,31;0,74;1,08;3,31;4;1,23;7,04;3,31;9,01;22,93;1,97;1,6;6,08;8,52;0;0,08;5,48;14,97;5,44;13,98;13,35;11,25;30,94;21,65;6,69;25,76;2,43;2,68;8,24;2,75;7,17;18,7;0;0;27,27;41,82;17,88
1495432800;2;6;484;26;20;20;20;20;10;10;20;20;12,09;6,44;1,81;0,01;0,3;11,78;1,1;0,99;5,52;5,98;1,52;10,18;5,53;11,89;24,13;3,71;1,53;12,21;8,6;0;0,38;7,93;18,28;6,74;15,97;19,78;12,63;30,64;26,76;7,29;27,96;10,49;4,79;12,42;2,82;9,7;21,44;0,19;0;38,5;49,64;18,1
1495436400;2;7;485;26;20;20;20;20;10;10;20;20;15,39;9,71;3,67;0,02;1,06;13,34;2,32;0,96;9,62;9,53;2,7;12,73;8,31;16,88;28;5,48;2,3;18,17;13,29;0,01;0,6;15,73;22,91;6,74;19,46;30,08;20,48;33,02;37,82;8,88;34,26;19,79;13,34;21,37;5,34;17,5;30,21;0,28;0,01;58,43;68,07;29,59
1495440000;2;8;486;26;20;20;20;20;10;10;20;20;14,56;11,13;5,16;0,04;4,26;22,86;3,17;1,51;16,94;18,66;3,91;23,99;7,92;17,54;35,71;6,56;2,56;26,31;11,61;0,01;1,27;19,5;28,21;10,2;18,28;34,29;22,1;31,14;59,55;7,06;39,87;23,86;34,44;29,56;9,27;19,87;42,72;0,54;0,08;79,17;84,31;36,58
1495443600;2;9;487;26;20;20;20;20;10;10;20;20;16,58;9,16;3,26;0,01;9,12;28,76;3,35;1,25;19,78;28,27;3,49;27,96;7,92;17,68;33,05;5,7;1,97;20,58;14;0,01;0,74;22,27;23,95;10,76;19,66;29,99;27,15;31,53;69,52;6,88;51,9;20,89;57,56;30,15;14,94;18,21;58,45;0,6;0,14;81,14;94,82;37,73
1495447200;2;10;488;26;20;20;20;20;10;10;20;20;21,72;7,03;1,75;0,03;11,9;29,51;3,71;0,92;20,76;24,4;4,64;25,14;9,46;19,96;34,76;7,5;1,47;18,08;11,51;0;0,36;22,4;23,02;15,94;21,05;25,4;33,96;34,92;75,32;6,34;58,01;15,02;67,74;27,21;17,67;15,07;57,51;0,73;0,18;84,96;102,54;37,09
1495450800;2;11;489;26;20;20;20;20;10;10;20;20;20,05;8,11;1,86;0,04;12,82;29,76;3,99;1,52;21,26;26,39;4,41;29,34;9,85;19,44;37,64;7,11;2,61;19,43;10,9;0;0,3;26,99;23,92;17,21;24,43;28,24;33,52;36,06;75,27;6,25;61,31;17,3;52,51;33,04;20,03;18,51;61,95;1,06;0,22;90,14;113,86;33,84
1495454400;2;12;490;26;20;20;20;20;10;10;20;20;21,34;9,39;1,77;0,04;10,91;36,15;6,58;1,27;20,93;27,49;4;30,86;12,25;16,85;40,67;6,14;2,74;20,64;13,58;0,02;0,41;28,7;20,69;14,59;23,5;24,63;29,19;36,26;74,71;5,4;57,94;17,98;39,46;35,95;22,8;20,3;56,04;1,58;0,12;92,61;118,45;36,84
1495458000;2;13;491;26;20;20;20;20;10;10;20;20;20,53;10,66;1,83;0,03;10,83;37,76;5,9;1,04;21,11;32,29;4,12;26,43;11,14;17,91;42,42;6,56;2,4;20,63;11,09;0;0,28;29,86;23,32;13,77;19,64;25,74;23,44;38,23;72,59;6,3;59,9;19,93;35,99;33,23;18,62;20,41;61,62;1,19;0,27;91,47;122,8;33,25
1495461600;2;14;492;26;20;20;20;20;10;10;20;20;20,16;11,52;2,28;0,1;8,71;33,51;6,6;1,88;23,01;30,44;3,5;18,66;12,31;16,26;40,14;6,29;3,74;21,59;11,8;0;0,45;33;24,86;12,48;18,79;26,52;23,82;32,34;69,68;5,35;61,83;19,52;33,65;35,04;18,3;21,42;62,16;2,1;0,18;100,26;118,5;34,31
1495465200;2;15;493;26;20;20;20;20;10;10;20;20;23,78;11,89;2,94;0,13;7,14;32,58;4,62;2,22;22,29;25,32;3,55;19,94;11,09;20,39;34,68;7,3;4,15;25,54;12,1;0,02;0,64;26,93;28,65;14,69;21,49;34,4;25,21;35,33;66,33;4,28;56,43;21,96;27,32;35,67;17,27;26,77;60,1;1,48;0,66;108,81;111,59;42,19
1495468800;2;16;494;26;20;20;20;20;10;10;20;20;24,28;14,36;3,34;0,2;6,76;28,2;6,36;2,56;17,69;15,2;3,22;18,53;9,99;23,11;40,48;7,73;3,19;29,9;16,16;0,03;0,82;26,73;34,92;17,13;25,79;40,49;29,15;45,45;59,59;6,01;50,98;20,67;21,22;35,41;14,21;28,69;56,98;1,71;1,59;107,83;115,43;46,58
1495472400;2;17;495;26;20;20;20;20;10;10;20;20;22,54;14,36;2,78;0,16;4,14;27;6,43;2,21;13,71;10,32;5,24;20,23;11,25;22,89;46,97;8,14;3,45;29,49;14,79;0,01;0,64;26,58;37,92;14,47;25,03;40,96;31,87;53,08;56,47;7,01;54,49;17,47;11,51;29,37;10,51;29,34;47,91;1,58;1,01;101,62;115,01;47,9
